"id"	"name"	"count"	"npc_templateid"	"locx"	"locy"	"randomx"	"randomy"	"heading"	"respawn_delay"	"mapid"	"movement_distance"
"6101"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32677"	"32760"	"0"	"0"	"6"	"0"	"15498"	"0"
"6102"	"Enchant Wizard^Black Knight"	"1"	"800805"	"32680"	"32779"	"0"	"0"	"6"	"0"	"15498"	"0"
"6103"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32683"	"32744"	"0"	"0"	"6"	"0"	"15498"	"0"
"6104"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32674"	"32757"	"0"	"0"	"4"	"0"	"15498"	"0"
"6105"	"Supplies Merchant^Black Knight"	"1"	"800804"	"32684"	"32773"	"0"	"0"	"7"	"0"	"15498"	"0"
"6106"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32673"	"32740"	"0"	"0"	"4"	"0"	"15498"	"0"
"6107"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32663"	"32779"	"0"	"0"	"2"	"0"	"15498"	"0"
"6108"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32676"	"32744"	"0"	"0"	"6"	"0"	"15498"	"0"
"6109"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32667"	"32749"	"0"	"0"	"2"	"0"	"15498"	"0"
"6110"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32682"	"32754"	"0"	"0"	"6"	"0"	"15498"	"0"
"6111"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32682"	"32761"	"0"	"0"	"6"	"0"	"15498"	"0"
"6112"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32682"	"32768"	"0"	"0"	"6"	"0"	"15498"	"0"
"6113"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32675"	"32776"	"0"	"0"	"0"	"0"	"15498"	"0"
"6114"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32664"	"32771"	"0"	"0"	"2"	"0"	"15498"	"0"
"6115"	"Windawood Castle^Black Knight Guard"	"1"	"800820"	"32669"	"32777"	"0"	"0"	"7"	"0"	"15498"	"0"
"6116"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32684"	"32827"	"0"	"0"	"5"	"0"	"15498"	"0"
"6117"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32663"	"32842"	"0"	"0"	"2"	"0"	"15498"	"0"
"6118"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32668"	"32827"	"0"	"0"	"4"	"0"	"15498"	"0"
"6119"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32677"	"32845"	"0"	"0"	"6"	"0"	"15498"	"0"
"6120"	"Supplies Merchant^Red Knight"	"1"	"800807"	"32680"	"32858"	"0"	"0"	"6"	"0"	"15498"	"0"
"6121"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32665"	"32827"	"0"	"0"	"4"	"0"	"15498"	"0"
"6122"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32677"	"32842"	"0"	"0"	"5"	"0"	"15498"	"0"
"6123"	"Enchant Wizard^Red Knight"	"1"	"800808"	"32680"	"32862"	"0"	"0"	"6"	"0"	"15498"	"0"
"6124"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32683"	"32835"	"0"	"0"	"6"	"0"	"15498"	"0"
"6125"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32683"	"32841"	"0"	"0"	"6"	"0"	"15498"	"0"
"6126"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32683"	"32847"	"0"	"0"	"6"	"0"	"15498"	"0"
"6127"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32683"	"32853"	"0"	"0"	"6"	"0"	"15498"	"0"
"6128"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32677"	"32830"	"0"	"0"	"4"	"0"	"15498"	"0"
"6129"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32672"	"32830"	"0"	"0"	"4"	"0"	"15498"	"0"
"6130"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32664"	"32835"	"0"	"0"	"2"	"0"	"15498"	"0"
"6131"	"Windawood Castle^Red Knight Guard"	"1"	"800821"	"32670"	"32858"	"0"	"0"	"1"	"0"	"15498"	"0"
"6132"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32768"	"32852"	"0"	"0"	"0"	"0"	"15499"	"0"
"6133"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32789"	"32821"	"0"	"0"	"6"	"0"	"15499"	"0"
"6134"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32768"	"32810"	"0"	"0"	"4"	"0"	"15499"	"0"
"6135"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32748"	"32822"	"0"	"0"	"2"	"0"	"15499"	"0"
"6136"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32650"	"32813"	"0"	"0"	"6"	"0"	"15498"	"0"
"6137"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32636"	"32807"	"0"	"0"	"6"	"0"	"15498"	"0"
"6138"	"Supply Merchant^Gold Castle"	"1"	"800801"	"32624"	"32797"	"0"	"0"	"4"	"0"	"15498"	"0"
"6139"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32620"	"32797"	"0"	"0"	"4"	"0"	"15498"	"0"
"6140"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32636"	"32804"	"0"	"0"	"5"	"0"	"15498"	"0"
"6141"	"Enchant Wizard^Gold Castle"	"1"	"800802"	"32647"	"32818"	"0"	"0"	"6"	"0"	"15498"	"0"
"6142"	"Dimensional Teleporter^Lizin"	"1"	"800809"	"32649"	"32795"	"0"	"0"	"5"	"0"	"15498"	"0"
"6143"	"Dimensional Teleporter^Rona"	"1"	"800810"	"32629"	"32820"	"0"	"0"	"0"	"0"	"15498"	"0"
"6144"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32649"	"32808"	"0"	"0"	"6"	"0"	"15498"	"0"
"6145"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32649"	"32803"	"0"	"0"	"6"	"0"	"15498"	"0"
"6146"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32642"	"32817"	"0"	"0"	"0"	"0"	"15498"	"0"
"6147"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32635"	"32817"	"0"	"0"	"0"	"0"	"15498"	"0"
"6148"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32642"	"32796"	"0"	"0"	"4"	"0"	"15498"	"0"
"6149"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32635"	"32796"	"0"	"0"	"4"	"0"	"15498"	"0"
"6150"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32628"	"32796"	"0"	"0"	"4"	"0"	"15498"	"0"
"6151"	"Windawood Castle Castle Entry^Gold Castle Guard"	"1"	"800819"	"32614"	"32807"	"0"	"0"	"2"	"0"	"15498"	"0"
"7500"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32726"	"32794"	"0"	"0"	"5"	"0"	"12852"	"0"
"7501"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32719"	"32796"	"0"	"0"	"5"	"0"	"12853"	"0"
"7502"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32724"	"32795"	"0"	"0"	"5"	"0"	"12854"	"0"
"7503"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32595"	"32857"	"0"	"0"	"5"	"0"	"12855"	"0"
"7504"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32590"	"32860"	"0"	"0"	"5"	"0"	"12856"	"0"
"7505"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32598"	"32860"	"0"	"0"	"5"	"0"	"12857"	"0"
"7506"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32599"	"32860"	"0"	"0"	"5"	"0"	"12858"	"0"
"7507"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32589"	"32861"	"0"	"0"	"5"	"0"	"12859"	"0"
"7508"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32598"	"32862"	"0"	"0"	"5"	"0"	"12860"	"0"
"7509"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32724"	"32800"	"0"	"0"	"4"	"0"	"12861"	"0"
"7510"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32645"	"32793"	"0"	"0"	"5"	"0"	"12862"	"0"
"7550"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32616"	"32933"	"0"	"0"	"2"	"0"	"1209"	"0"
"7551"	"Supply Manager^Distortion Support Squad"	"1"	"7311117"	"32616"	"32922"	"0"	"0"	"2"	"0"	"1209"	"0"
"7552"	"Teleporter^Dimension Wizard"	"1"	"800210"	"32613"	"32924"	"0"	"0"	"2"	"0"	"1209"	"0"
"7553"	"Dimensional Teleporter^Distorted Soul"	"1"	"800211"	"32613"	"32931"	"0"	"0"	"2"	"0"	"1209"	"0"
"9010"	"Guardian Tower"	"1"	"91111"	"33631"	"32678"	"0"	"0"	"0"	"0"	"15482"	"100"
"9011"	"Guardian Tower"	"1"	"91112"	"32810"	"32233"	"0"	"0"	"0"	"0"	"15483"	"100"
"9012"	"Guardian Tower"	"1"	"91113"	"32736"	"32822"	"0"	"0"	"0"	"0"	"15484"	"100"
"11010"	"Teleporter^Castle Gatekeeper"	"1"	"50035"	"32733"	"32791"	"0"	"0"	"6"	"0"	"15492"	"0"
"11011"	"Enchant Wizard^Oneplus"	"1"	"800521"	"32737"	"32799"	"0"	"0"	"4"	"0"	"15492"	"0"
"11012"	"Siege Merchant^Ray"	"1"	"800512"	"32740"	"32799"	"0"	"0"	"4"	"0"	"15492"	"0"
"11090"	"Hideout Manager^Seri"	"1"	"11090"	"32771"	"32825"	"0"	"0"	"4"	"0"	"2237"	"0"
"11091"	"Warehouse Keeper^Matan"	"1"	"11091"	"32777"	"32833"	"0"	"0"	"5"	"0"	"2237"	"0"
"11092"	"Grocer^Ashud"	"1"	"11092"	"32769"	"32834"	"0"	"0"	"6"	"0"	"2237"	"0"
"11093"	"Teleporter^Yuria"	"1"	"11093"	"32767"	"32829"	"0"	"0"	"4"	"0"	"2237"	"0"
"11094"	"Enhanced Wizard^Randor"	"1"	"11094"	"32764"	"32829"	"0"	"0"	"4"	"0"	"2237"	"0"
"11095"	"Training Center Manager^Ermin"	"1"	"11095"	"32760"	"32828"	"0"	"0"	"5"	"0"	"2237"	"0"
"12010"	"Teleporter^Fortress Gatekeeper"	"1"	"50063"	"32793"	"32847"	"0"	"0"	"4"	"0"	"15493"	"0"
"12011"	"Enchant Wizard^Friedwen"	"1"	"800524"	"32802"	"32860"	"0"	"0"	"4"	"0"	"15493"	"0"
"12012"	"Siege Merchant^Lisa"	"1"	"800515"	"32807"	"32860"	"0"	"0"	"4"	"0"	"15493"	"0"
"12084"	"Marshall"	"1"	"70653"	"33718"	"32488"	"0"	"0"	"5"	"0"	"4"	"0"
"12400"	"Teleport^Market Center"	"1"	"5070"	"32801"	"32899"	"0"	"0"	"0"	"0"	"800"	"0"
"12401"	"Teleport^Market Center"	"1"	"5070"	"32773"	"32926"	"0"	"0"	"0"	"0"	"800"	"0"
"12402"	"Teleport^Market Center"	"1"	"5070"	"32801"	"32954"	"0"	"0"	"0"	"0"	"800"	"0"
"12403"	"Teleport^Market Center"	"1"	"5070"	"32828"	"32926"	"0"	"0"	"0"	"0"	"800"	"0"
"12404"	"Teleport^Market Center"	"1"	"5070"	"32828"	"32899"	"0"	"0"	"0"	"0"	"800"	"0"
"12405"	"Teleport^Market Center"	"1"	"5070"	"32828"	"32954"	"0"	"0"	"0"	"0"	"800"	"0"
"12406"	"Teleport^Market Center"	"1"	"5070"	"32773"	"32954"	"0"	"0"	"0"	"0"	"800"	"0"
"12407"	"Teleport^Market Center"	"1"	"5070"	"32773"	"32899"	"0"	"0"	"0"	"0"	"800"	"0"
"13010"	"Teleporter^Castle Gatekeeper"	"1"	"50067"	"32579"	"32811"	"0"	"0"	"6"	"0"	"15494"	"0"
"13011"	"Enchant Wizard^Krugo"	"1"	"800527"	"32582"	"32828"	"0"	"0"	"4"	"0"	"15494"	"0"
"13012"	"Siege Merchant^Pearl"	"1"	"800518"	"32585"	"32828"	"0"	"0"	"4"	"0"	"15494"	"0"
"15070"	"Collie"	"1"	"7700011"	"34080"	"32290"	"0"	"0"	"4"	"0"	"4"	"0"
"15071"	"Wolf"	"1"	"7700001"	"34081"	"32291"	"0"	"0"	"1"	"0"	"4"	"0"
"15072"	"German Sheperd"	"1"	"7700019"	"34084"	"32293"	"0"	"0"	"6"	"0"	"4"	"0"
"17500"	"Keeper"	"1"	"800650"	"33634"	"32662"	"0"	"0"	"4"	"0"	"15482"	"0"
"17501"	"Keeper"	"1"	"800650"	"33628"	"32662"	"0"	"0"	"4"	"0"	"15482"	"0"
"17502"	"Keeper"	"1"	"800651"	"32812"	"32224"	"0"	"0"	"4"	"0"	"15483"	"0"
"17503"	"Keeper"	"1"	"800651"	"32806"	"32224"	"0"	"0"	"4"	"0"	"15483"	"0"
"17504"	"Keeper"	"1"	"800652"	"32738"	"32806"	"0"	"0"	"4"	"0"	"15484"	"0"
"17505"	"Keeper"	"1"	"800652"	"32735"	"32806"	"0"	"0"	"4"	"0"	"15484"	"0"
"18306"	"Treasure Merchant^Rukia"	"1"	"18306"	"33613"	"33240"	"0"	"0"	"6"	"0"	"4"	"0"
"18308"	"Iron Knight^Artun"	"1"	"18308"	"33618"	"33245"	"0"	"0"	"6"	"0"	"4"	"0"
"18309"	"Moon Knight^Gillian"	"1"	"18309"	"33613"	"33245"	"0"	"0"	"6"	"0"	"4"	"0"
"18310"	"Teleporter^High Priest Kael"	"1"	"18307"	"33204"	"33076"	"0"	"0"	"4"	"0"	"15601"	"0"
"18311"	"Teleporter^High Priest Kael"	"1"	"18307"	"33229"	"33096"	"0"	"0"	"6"	"0"	"15601"	"0"
"21085"	"Hungry Whale Shark"	"1"	"21085"	"32744"	"32992"	"0"	"0"	"6"	"0"	"63"	"0"
"29959"	"Guard4"	"1"	"202059"	"32763"	"32796"	"0"	"0"	"6"	"0"	"12146"	"0"
"29960"	"Guard4"	"1"	"202059"	"32763"	"32797"	"0"	"0"	"6"	"0"	"12146"	"0"
"29961"	"Claudia Guard1"	"1"	"201060"	"32762"	"32797"	"0"	"0"	"6"	"0"	"12146"	"0"
"29962"	"Guard4"	"1"	"202059"	"32767"	"32835"	"0"	"0"	"6"	"0"	"12146"	"0"
"29963"	"Guard4"	"1"	"202059"	"32767"	"32836"	"0"	"0"	"6"	"0"	"12146"	"0"
"29969"	"Master of Lastavard^Adelio"	"1"	"71125"	"33068"	"32751"	"0"	"0"	"6"	"0"	"4"	"0"
"29970"	"Teleporter^Matt"	"1"	"50056"	"33083"	"33385"	"0"	"0"	"4"	"0"	"4"	"0"
"30026"	"VIP^Weapon Shop"	"1"	"6100000"	"32676"	"32788"	"0"	"0"	"6"	"0"	"514"	"0"
"30027"	"VIP^Helmet Shop"	"1"	"6100001"	"32676"	"32792"	"0"	"0"	"6"	"0"	"514"	"0"
"30028"	"VIP^T-shirt Shop"	"1"	"6100002"	"32676"	"32796"	"0"	"0"	"6"	"0"	"514"	"0"
"30029"	"VIP^Cloak Shop"	"1"	"6100003"	"32676"	"32800"	"0"	"0"	"6"	"0"	"514"	"0"
"30030"	"VIP^Armor Shop"	"1"	"6100004"	"32670"	"32788"	"0"	"0"	"2"	"0"	"514"	"0"
"30031"	"VIP^Shield Shop"	"1"	"6100005"	"32670"	"32792"	"0"	"0"	"2"	"0"	"514"	"0"
"30032"	"VIP^Glove Shop"	"1"	"6100006"	"32670"	"32796"	"0"	"0"	"2"	"0"	"514"	"0"
"30033"	"VIP^Boots Shop"	"1"	"6100007"	"32670"	"32800"	"0"	"0"	"2"	"0"	"514"	"0"
"30034"	"VIP^Necklace Shop"	"1"	"6100008"	"32676"	"32784"	"0"	"0"	"4"	"0"	"514"	"0"
"30035"	"VIP^Earring Shop"	"1"	"6100009"	"32673"	"32784"	"0"	"0"	"4"	"0"	"514"	"0"
"30036"	"VIP^Ring Shop"	"1"	"6100010"	"32670"	"32783"	"0"	"0"	"4"	"0"	"514"	"0"
"30037"	"VIP^Belt Shop"	"1"	"6100011"	"32673"	"32802"	"0"	"0"	"0"	"0"	"514"	"0"
"30038"	"VIP^Doll Shop"	"1"	"6100012"	"32673"	"32799"	"0"	"0"	"0"	"0"	"514"	"0"
"30039"	"VIP^Gaiter Shop"	"1"	"6100013"	"32673"	"32796"	"0"	"0"	"0"	"0"	"514"	"0"
"30040"	"Package Board"	"1"	"4200022"	"32673"	"32790"	"0"	"0"	"4"	"0"	"514"	"0"
"30051"	"Doll Races^Raymond"	"1"	"70041"	"33513"	"32853"	"0"	"0"	"4"	"0"	"4"	"0"
"30052"	"2nd Merchant^ Weapons Shop"	"1"	"6100014"	"33002"	"32907"	"0"	"0"	"6"	"0"	"631"	"0"
"30053"	"2nd Merchant^ Weapons Shop"	"1"	"6100014"	"32676"	"32788"	"0"	"0"	"6"	"0"	"515"	"0"
"30054"	"2nd Merchant^Helmet Shop"	"1"	"6100015"	"32676"	"32792"	"0"	"0"	"6"	"0"	"515"	"0"
"30055"	"2nd Merchant^T-shirt shop"	"1"	"6100016"	"32676"	"32796"	"0"	"0"	"6"	"0"	"515"	"0"
"30056"	"2nd Merchant^Cloak Shop"	"1"	"6100017"	"32676"	"32800"	"0"	"0"	"6"	"0"	"515"	"0"
"30057"	"2nd Merchant^Armor Shop"	"1"	"6100018"	"32670"	"32788"	"0"	"0"	"2"	"0"	"515"	"0"
"30058"	"2nd Merchant^Shield Shop"	"1"	"6100019"	"32670"	"32792"	"0"	"0"	"2"	"0"	"515"	"0"
"30059"	"2nd Merchant^Glove Shop"	"1"	"6100020"	"32670"	"32796"	"0"	"0"	"2"	"0"	"515"	"0"
"30060"	"2nd Merchant^ Boots Shop"	"1"	"6100021"	"32670"	"32800"	"0"	"0"	"2"	"0"	"515"	"0"
"30061"	"2nd Shop^Necklace Shop"	"1"	"6100022"	"32676"	"32784"	"0"	"0"	"4"	"0"	"515"	"0"
"30062"	"2nd Merchant^Earring Shop"	"1"	"6100023"	"32673"	"32784"	"0"	"0"	"4"	"0"	"515"	"0"
"30063"	"2nd Merchant^Ring Shop"	"1"	"6100024"	"32670"	"32783"	"0"	"0"	"4"	"0"	"515"	"0"
"30064"	"2nd Merchant^Belt Shop"	"1"	"6100025"	"32673"	"32802"	"0"	"0"	"0"	"0"	"515"	"0"
"30065"	"2nd Merchant^Doll Shop"	"1"	"6100026"	"32673"	"32799"	"0"	"0"	"0"	"0"	"515"	"0"
"30066"	"2nd Merchant^Gaiter Shop"	"1"	"6100027"	"32673"	"32796"	"0"	"0"	"0"	"0"	"515"	"0"
"30067"	"Package Board"	"1"	"4200022"	"32673"	"32790"	"0"	"0"	"4"	"0"	"515"	"0"
"30068"	"3rd Merchant^Weapons Shop"	"1"	"6100028"	"32676"	"32788"	"0"	"0"	"6"	"0"	"516"	"0"
"30069"	"3rd Merchant^Helm Shop"	"1"	"6100029"	"32676"	"32792"	"0"	"0"	"6"	"0"	"516"	"0"
"30070"	"3rd Merchant^T-shirt Shop"	"1"	"6100030"	"32676"	"32796"	"0"	"0"	"6"	"0"	"516"	"0"
"30071"	"3rd Merchant^Cloak Shop"	"1"	"6100031"	"32676"	"32800"	"0"	"0"	"6"	"0"	"516"	"0"
"30072"	"3rd Merchant^Armor Shop"	"1"	"6100032"	"32670"	"32788"	"0"	"0"	"2"	"0"	"516"	"0"
"30073"	"3rd Merchant^Shield Shop"	"1"	"6100033"	"32670"	"32792"	"0"	"0"	"2"	"0"	"516"	"0"
"30074"	"3rd Merchant^Glove Shop"	"1"	"6100034"	"32670"	"32796"	"0"	"0"	"2"	"0"	"516"	"0"
"30075"	"3rd Merchant^Boots Shop"	"1"	"6100035"	"32670"	"32800"	"0"	"0"	"2"	"0"	"516"	"0"
"30076"	"3rd Merchant^Necklace Shop"	"1"	"6100036"	"32676"	"32784"	"0"	"0"	"4"	"0"	"516"	"0"
"30077"	"3rd Merchant^Earring Shop"	"1"	"6100037"	"32673"	"32784"	"0"	"0"	"4"	"0"	"516"	"0"
"30078"	"3rd Merchant^Ring Shop"	"1"	"6100038"	"32670"	"32783"	"0"	"0"	"4"	"0"	"516"	"0"
"30079"	"3rd Merchant^Belt Shop"	"1"	"6100039"	"32673"	"32802"	"0"	"0"	"0"	"0"	"516"	"0"
"30080"	"3rd Merchant^Doll Shop"	"1"	"6100040"	"32673"	"32799"	"0"	"0"	"0"	"0"	"516"	"0"
"30081"	"3rd Merchant^Gaiter Shop"	"1"	"6100041"	"32673"	"32796"	"0"	"0"	"0"	"0"	"516"	"0"
"30082"	"Package Board"	"1"	"4200022"	"32673"	"32790"	"0"	"0"	"4"	"0"	"516"	"0"
"30083"	""	"1"	"73344"	"33410"	"32804"	"0"	"0"	"5"	"0"	"4"	"0"
"30084"	""	"1"	"73345"	"33410"	"32808"	"0"	"0"	"5"	"0"	"4"	"0"
"30085"	""	"1"	"73345"	"33410"	"32812"	"0"	"0"	"4"	"0"	"4"	"0"
"30086"	""	"1"	"73345"	"33410"	"32816"	"0"	"0"	"4"	"0"	"4"	"0"
"30087"	""	"1"	"73343"	"33411"	"32819"	"0"	"0"	"5"	"0"	"4"	"0"
"30088"	""	"1"	"73341"	"33416"	"32802"	"0"	"0"	"5"	"0"	"4"	"0"
"30089"	""	"1"	"73345"	"33416"	"32808"	"0"	"0"	"5"	"0"	"4"	"0"
"30090"	""	"1"	"73345"	"33416"	"32812"	"0"	"0"	"4"	"0"	"4"	"0"
"30091"	""	"1"	"73345"	"33416"	"32816"	"0"	"0"	"4"	"0"	"4"	"0"
"30092"	""	"1"	"73342"	"33414"	"32820"	"0"	"0"	"5"	"0"	"4"	"0"
"30100"	"Gem Trader^Dio"	"1"	"70027"	"33403"	"32833"	"0"	"0"	"4"	"0"	"4"	"0"
"30101"	"Breath Enchanter^Ivelviin"	"1"	"70662"	"33070"	"32759"	"0"	"0"	"5"	"0"	"4"	"0"
"30102"	"Legendary Craftsman^Zarken"	"1"	"71662"	"33070"	"32756"	"0"	"0"	"6"	"0"	"4"	"0"
"30223"	"Contaminated Orc Spearman"	"1"	"45793"	"32765"	"32805"	"0"	"0"	"3"	"0"	"20"	"0"
"30224"	"Contaminated Orc Spearman"	"1"	"45793"	"32793"	"32802"	"0"	"0"	"2"	"0"	"20"	"0"
"30225"	"Contaminated Orc Spearman"	"1"	"45793"	"32795"	"32786"	"0"	"0"	"6"	"0"	"20"	"0"
"30226"	"Contaminated Orc Spearman"	"1"	"45793"	"32785"	"32796"	"0"	"0"	"4"	"0"	"20"	"0"
"30227"	"Contaminated Orc Spearman"	"1"	"45793"	"32783"	"32778"	"0"	"0"	"0"	"0"	"20"	"0"
"30228"	"Contaminated Orc Spearman"	"1"	"45793"	"32782"	"32758"	"0"	"0"	"0"	"0"	"20"	"0"
"30229"	"Contaminated Orc Spearman"	"1"	"45793"	"32797"	"32739"	"0"	"0"	"0"	"0"	"20"	"0"
"30230"	"Contaminated Orc Spearman"	"1"	"45793"	"32782"	"32723"	"0"	"0"	"6"	"0"	"20"	"0"
"30231"	"Contaminated Orc Spearman"	"1"	"45793"	"32762"	"32730"	"0"	"0"	"6"	"0"	"20"	"0"
"30232"	"Contaminated Orc Spearman"	"1"	"45793"	"32733"	"32733"	"0"	"0"	"7"	"0"	"20"	"0"
"30233"	"Contaminated Orc Spearman"	"1"	"45793"	"32742"	"32749"	"0"	"0"	"3"	"0"	"20"	"0"
"30234"	"Contaminated Orc Spearman"	"1"	"45793"	"32756"	"32765"	"0"	"0"	"2"	"0"	"20"	"0"
"30235"	"Contaminated Orc Spearman"	"1"	"45793"	"32790"	"32759"	"0"	"0"	"1"	"0"	"20"	"0"
"30236"	"Contaminated Orc Spearman"	"1"	"45793"	"32805"	"32757"	"0"	"0"	"4"	"0"	"20"	"0"
"30237"	"Contaminated Orc Wizard"	"1"	"45770"	"32805"	"32757"	"0"	"0"	"4"	"0"	"20"	"0"
"30238"	"Contaminated Orc Wizard"	"1"	"45770"	"32807"	"32741"	"0"	"0"	"1"	"0"	"20"	"0"
"30239"	"Contaminated Orc Wizard"	"1"	"45770"	"32806"	"32731"	"0"	"0"	"2"	"0"	"20"	"0"
"30240"	"Contaminated Orc Wizard"	"1"	"45770"	"32782"	"32734"	"0"	"0"	"5"	"0"	"20"	"0"
"30241"	"Contaminated Orc Wizard"	"1"	"45770"	"32748"	"32733"	"0"	"0"	"6"	"0"	"20"	"0"
"30242"	"Contaminated Orc Wizard"	"1"	"45770"	"32736"	"32744"	"0"	"0"	"2"	"0"	"20"	"0"
"30243"	"Contaminated Orc Wizard"	"1"	"45770"	"32743"	"32767"	"0"	"0"	"4"	"0"	"20"	"0"
"30244"	"Contaminated Orc Wizard"	"1"	"45770"	"32769"	"32758"	"0"	"0"	"2"	"0"	"20"	"0"
"30245"	"Contaminated Orc Wizard"	"1"	"45770"	"32771"	"32749"	"0"	"0"	"6"	"0"	"20"	"0"
"30246"	"Contaminated Orc Wizard"	"1"	"45770"	"32769"	"32775"	"0"	"0"	"5"	"0"	"20"	"0"
"30247"	"Contaminated Orc Wizard"	"1"	"45770"	"32782"	"32785"	"0"	"0"	"3"	"0"	"20"	"0"
"30248"	"Contaminated Orc Wizard"	"1"	"45770"	"32804"	"32777"	"0"	"0"	"2"	"0"	"20"	"0"
"30249"	"Contaminated Orc Wizard"	"1"	"45770"	"32804"	"32748"	"0"	"0"	"1"	"0"	"20"	"0"
"30250"	"Contaminated Orc Wizard"	"1"	"45770"	"32775"	"32751"	"0"	"0"	"0"	"0"	"20"	"0"
"30251"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32793"	"32769"	"0"	"0"	"6"	"0"	"20"	"0"
"30252"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32801"	"32749"	"0"	"0"	"7"	"0"	"20"	"0"
"30253"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32807"	"32734"	"0"	"0"	"0"	"0"	"20"	"0"
"30254"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32804"	"32724"	"0"	"0"	"2"	"0"	"20"	"0"
"30255"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32789"	"32726"	"0"	"0"	"0"	"0"	"20"	"0"
"30256"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32779"	"32723"	"0"	"0"	"0"	"0"	"20"	"0"
"30257"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32768"	"32732"	"0"	"0"	"4"	"0"	"20"	"0"
"30258"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32752"	"32731"	"0"	"0"	"0"	"0"	"20"	"0"
"30259"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32733"	"32732"	"0"	"0"	"6"	"0"	"20"	"0"
"30260"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32730"	"32753"	"0"	"0"	"4"	"0"	"20"	"0"
"30261"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32730"	"32767"	"0"	"0"	"4"	"0"	"20"	"0"
"30262"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32730"	"32780"	"0"	"0"	"3"	"0"	"20"	"0"
"30263"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32728"	"32793"	"0"	"0"	"4"	"0"	"20"	"0"
"30264"	"Contaminated Orc Axe Fighter"	"1"	"45791"	"32727"	"32805"	"0"	"0"	"4"	"0"	"20"	"0"
