"mapid"	"locationname"	"desc_kr"	"startX"	"endX"	"startY"	"endY"	"monster_amount"	"drop_rate"	"underwater"	"markable"	"teleportable"	"escapable"	"resurrection"	"painwand"	"penalty"	"take_pets"	"recall_pets"	"usable_item"	"usable_skill"	"dungeon"	"dmgModiPc2Npc"	"dmgModiNpc2Pc"	"decreaseHp"	"dominationTeleport"	"beginZone"	"redKnightZone"	"ruunCastleZone"	"interWarZone"	"geradBuffZone"	"growBuffZone"	"interKind"	"script"	"cloneStart"	"cloneEnd"	"pngId"
"211"	"Darkelf Dungeon"	"다크엘프 던전"	"32640"	"33535"	"32704"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"213"	"Darkelf Dungeon"	"다크엘프 퀘스트 던전"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"217"	"Mutant Ant Dungeon"	"변종 개미 던전"	"32640"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"221"	"Gerard Test Dungeon"	"게라드 시험 던전"	"32704"	"32831"	"32704"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"237"	"Jim_s Dungeon"	"짐 던전"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"261"	"1st Orc Troop Outpost"	"제1오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"262"	"Hidden 1st Orc Troop Outpost"	"숨겨진 제1오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"263"	"2nd Orc Troop Outpost"	"제2오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"264"	"3rd Orc Unit Outpost"	"제3오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"265"	"4th Orc Troop Outpost"	"제4오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"266"	"5th Orc Troop Outpost"	"제5오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"267"	"Hidden 2nd Orc Unit Outpost"	"숨겨진 제2오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"268"	"6th Orc Troop Outpost"	"제6오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"269"	"7th Orc Troop Outpost"	"제7오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"270"	"Ivory Tower Secret Laboratory"	"상아탑 비밀 연구실"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"279"	"8th Orc Troop Outpost"	"제8오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"290"	"Hidden 3rd Orc Unit Outpost"	"숨겨진 제3오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"291"	"Hidden 4th Orc Unit Outpost"	"숨겨진 제4오크부대 전초기지"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"371"	"Talking Island of Memories"	"추억의 말하는섬"	"32256"	"32767"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"500"	"KR_Event"	"KR_Event"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"501"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"502"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"503"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"504"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"505"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"506"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"507"	"KR_Event"	"KR_Event"	"32704"	"33023"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"508"	"KR_Event"	"KR_Event"	"32768"	"32895"	"33088"	"33215"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"509"	"Chaos Battle Collosseum"	"카오스 대전"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"511"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"512"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"513"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"514"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"515"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"516"	"KR_Event"	"KR_Event"	"32576"	"33215"	"32576"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"518"	"No name (related to fire dragon)"	"이름없음(화룡관련)"	"32640"	"32831"	"32704"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"611"	"Cantonment JP Event"	"Cantonment JP Event (맵이없음)"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"620"	"No name (same as Valentine Banquet Hall)"	"이름없음(발렌타인연회장동일)"	"32768"	"32831"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"630"	"Castle in the Sky"	"하늘의 성"	"32704"	"33023"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"631"	"Two-dimensional space"	"2차원 공간"	"32704"	"33023"	"32640"	"32959"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"632"	"Brave’s Holy Land (World Cup Soccer)"	"용자 성지1"	"32576"	"33023"	"32576"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"701"	"memory land"	"감옥-신형"	"32640"	"32959"	"32576"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"725"	"No name - Large Colosseum (seems to be a rene"	"이름없음 - 대형콜롯세움(리뉴얼인듯)"	"33472"	"33663"	"32576"	"32767"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"726"	"No name - Large Colosseum (seems to be a rene"	"이름없음 - 대형콜롯세움(리뉴얼인듯)"	"32640"	"32767"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"786"	"hunting event"	"수렵 이벤트"	"32640"	"32959"	"32576"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"787"	"Hunting Event"	"수렵 이벤트"	"32640"	"32959"	"32576"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"790"	"Dark Commons Area 1"	"암흑의 대공동 1구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"791"	"Dark Hollow Area 2"	"암흑의 대공동 2구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"792"	"Dark Hollow Area 3"	"암흑의 대공동 3구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"793"	"Dark Hollow Area 4"	"암흑의 대공동 4구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"794"	"Dark Hollow Area 5"	"암흑의 대공동 5구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"795"	"Dark Hollow Area 6"	"암흑의 대공동 6구역"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"796"	"Suspicious Daegong-dong District 1 (PC)"	"수상한 대공동 1구역(PC)"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"797"	"Suspicious Daegong-dong District 2 (PC)"	"수상한 대공동 2구역(PC)"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"798"	"Suspicious Daegong-dong District 3 (PC)"	"수상한 대공동 3구역(PC)"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"799"	"Suspicious Daegong-dong District 4 (PC)"	"수상한 대공동 4구역(PC)"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"815"	"event map"	"이벤트 맵"	"32640"	"32959"	"32576"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"821"	"Minty's Solo Town 2"	"민티스의 솔로 타운2"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"822"	"Minty's Solo Town 3"	"민티스의 솔로 타운3"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"823"	"Minty's Solo Town 4"	"민티스의 솔로 타운4"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"824"	"Minty's Solo Town 5"	"민티스의 솔로 타운5"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"825"	"Minty's Solo Town 6"	"민티스의 솔로 타운6"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"826"	"Minty's Solo Town 7"	"민티스의 솔로 타운7"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"827"	"Minty's Solo Town 1 (PC)"	"민티스의 솔로 타운1(PC)"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"828"	"Minty's Solo Town 2 (PC)"	"민티스의 솔로 타운2(PC)"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"829"	"Minty's Solo Town 3 (PC)"	"민티스의 솔로 타운3(PC)"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1004"	"No Name (Mongseomdongil)"	"이름없음(몽섬동일)"	"32512"	"32959"	"32512"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1029"	"Antaras Cave (Darkness)"	"안타라스 동굴(어둠)"	"32512"	"33023"	"32576"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1035"	"Papurion Cave (Darkness)"	"파푸리온 동굴(어둠)"	"32640"	"33151"	"32448"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1041"	"Lindvior Cave (Darkness)"	"린드비오르 동굴(어둠)"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1053"	"Antaras Cave (Horror)"	"안타라스 동굴(공포)"	"32512"	"33023"	"32576"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1059"	"Papurion Cave (Horror)"	"파푸리온 동굴(공포)"	"32640"	"33151"	"32448"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1065"	"Lindvior Cave (Horror)"	"린드비오르 동굴(공포)"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1234"	"event map"	"이벤트 맵"	"32704"	"32959"	"32768"	"33215"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1259"	"Psy Performance Hall (Oren 1)"	"싸이 공연장(오렌1)"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1284"	"Psy Performance Hall (Gludin 1)"	"싸이 공연장(글루딘1)"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1309"	"Psy Performance Hall (Silver Knight 1)"	"싸이 공연장(은기사1)"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"402"	"Hidden Ivory Tower (Boost)"	"숨겨진 상아탑 Boost"	"32512"	"32831"	"32576"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"23000"
"403"	"Hidden Land of Abandoned (Boost)"	"숨겨진 버림받은 자들의 땅 Boost"	"32448"	"32831"	"32832"	"33151"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"23001"
"404"	"Hidden Heine Dungeon (Boost)"	"숨겨진 에바 왕국 수로 Boost"	"32640"	"32959"	"32768"	"33087"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"23005"
"405"	"Hidden Atuba Orc Lair (Boost)"	"숨겨진 아투바 오크 은신처 Boost"	"32704"	"33023"	"32704"	"33023"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"23004"
"1501"	"event map"	"이벤트 맵"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
