"skill_id"	"name"	"desc_kr"	"desc_en"	"skill_level"	"mpConsume"	"hpConsume"	"itemConsumeId"	"itemConsumeCount"	"reuseDelay"	"delayGroupId"	"fixDelay"	"buffDuration"	"buffDuration_txt"	"target"	"target_to"	"target_to_txt"	"effect_txt"	"damage_value"	"damage_dice"	"damage_dice_count"	"probability_value"	"probability_dice"	"attr"	"type"	"alignment"	"ranged"	"area"	"is_through"	"action_id"	"action_id2"	"action_id3"	"castgfx"	"castgfx2"	"castgfx3"	"sysmsgID_happen"	"sysmsgID_stop"	"sysmsgID_fail"	"classType"	"grade"
"10088"	"다크 로드(원거리 특수 공격)"	"다크 로드(원거리 특수 공격)"	"Dark Lord (Ranged Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"1"	"0"	"0"	"4660"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10089"	"다크 로드(범위 특수 공격)"	"다크 로드(범위 특수 공격)"	"Dark Lord (Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"7"	"false"	"18"	"0"	"0"	"4663"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10090"	"거대 수호 개미(어스퀘이크)"	"거대 수호 개미(어스퀘이크)"	"Giant Guardian Ant (Earthquake)"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"0"	"-1"	"false"	"18"	"0"	"0"	"1812"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10091"	"다크 일렉트로닉 멘탈 리스트(범위 마법 공격)"	"다크 일렉트로닉 멘탈 리스트(범위 마법 공격)"	"Dark Electronic Mental List (Range Magic Attack)"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"60"	"10"	"10"	"0"	"0"	"WIND"	"ATTACK"	"0"	"0"	"6"	"false"	"18"	"0"	"0"	"3363"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10092"	"블랙 위저드(원거리 마법)"	"블랙 위저드(원거리 마법)"	"Black Wizard (Ranged Magic)"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"3705"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10093"	"다크 포레스트(원거리 공격)"	"다크 포레스트(원거리 공격)"	"Dark Forest (Ranged Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"3"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"6"	"2"	"false"	"18"	"0"	"0"	"3762"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10094"	"딥 플라워(원거리 공격)"	"딥 플라워(원거리 공격)"	"Deep Flower (Ranged Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"3"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"3572"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10095"	"브락크엔트(범위 마법 공격)"	"브락크엔트(범위 마법 공격)"	"Black Ent (Range Magic Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"WIND"	"ATTACK"	"0"	"0"	"2"	"false"	"18"	"0"	"0"	"3680"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10096"	"에바시단서(6 셀 원거리 특수 공격)"	"에바시단서(6 셀 원거리 특수 공격)"	"Evashi Danseo (6-Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"1606"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10097"	"에바시단서(8 셀 원거리 특수 공격)"	"에바시단서(8 셀 원거리 특수 공격)"	"Evashi Danseo (8 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"1608"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10098"	"카프(이라프션)"	"카프(이라프션)"	"Caph (Iraftion)"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"20"	"10"	"6"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"10"	"0"	"false"	"18"	"0"	"0"	"5847"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10099"	"자이언트 웜(범위 마법 공격) 파푸리온처럼"	"자이언트 웜(범위 마법 공격) 파푸리온처럼"	"Giant Worm (Area Magic Attack) Like Papurion"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"WIND"	"ATTACK"	"0"	"0"	"7"	"false"	"18"	"0"	"0"	"5789"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10100"	"저주해진 무녀 사엘(범위 마법 공격)"	"저주해진 무녀 사엘(범위 마법 공격)"	"Cursed Shaman Sael (Range Magic Attack)"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"WIND"	"ATTACK"	"0"	"2"	"2"	"false"	"18"	"0"	"0"	"5449"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10102"	"장로 수행원(크로렌스형)(8 셀 원거리 특수 공격)"	"장로 수행원(크로렌스형)(8 셀 원거리 특수 공격)"	"Elder Attendant (Clorence Type) (8 Cells Long Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"20"	"5"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5570"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10103"	"신관장 바운티(장로 수행원 바운티형)(8 셀 원거리 특수 공격)"	"신관장 바운티(장로 수행원 바운티형)(8 셀 원거리 특수 공격)"	"Priest Bounty (Elder Attendant Bounty Type) (8 Cells Long Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"20"	"5"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"4840"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10104"	"부제사장 카산드라(신관장 가이토)(8 셀 원거리 특수 공격)"	"부제사장 카산드라(신관장 가이토)(8 셀 원거리 특수 공격)"	"Vice Priest Cassandra (Priest Gaito) (8 Cells Long Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"4673"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10105"	"마법 단장 카르미엘(8 셀 원거리 특수 공격)"	"마법 단장 카르미엘(8 셀 원거리 특수 공격)"	"Magic Leader Carmiel (8 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"4846"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10106"	"사단장 신크레어(8 셀 원거리 특수 공격)"	"사단장 신크레어(8 셀 원거리 특수 공격)"	"Division Commander Sinclair (8 Cells Long Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"4834"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10107"	"사단장 신크레어(날씨 스트라이크)"	"사단장 신크레어(날씨 스트라이크)"	"Division Commander Sinclair (Weather Strike)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"15"	"8"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"10"	"3"	"false"	"18"	"0"	"0"	"4836"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10108"	"대법관 바로드(8 셀 원거리 특수 공격)"	"대법관 바로드(8 셀 원거리 특수 공격)"	"Justice Barod (8 Cells Long Ranged Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5474"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10109"	"대법관 바로드(5 셀 범위 특수 공격)"	"대법관 바로드(5 셀 범위 특수 공격)"	"Justice Barod (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"2"	"false"	"18"	"0"	"0"	"5476"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10110"	"대법관 라미아스(5 셀 범위 특수 공격)"	"대법관 라미아스(5 셀 범위 특수 공격)"	"Justice Ramias (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"5"	"2"	"false"	"18"	"0"	"0"	"5288"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10111"	"대법관 티아메스(8 셀 원거리 특수 공격)"	"대법관 티아메스(8 셀 원거리 특수 공격)"	"Justice Tiames (8 Cells Long Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5281"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10112"	"대법관 티아메스(광범위)"	"대법관 티아메스(광범위)"	"Justice Tiames (Broad)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"15"	"8"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"15"	"false"	"19"	"0"	"0"	"762"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10113"	"대법관 이데아(8 셀 특수 공격)"	"대법관 이데아(8 셀 특수 공격)"	"Supreme Court Justice Edea (8 Cell Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5301"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10114"	"대법관 엔디아스(5 셀 범위 특수 공격)"	"대법관 엔디아스(5 셀 범위 특수 공격)"	"Justice Endias (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"2"	"false"	"18"	"0"	"0"	"5295"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10115"	"대법관 바로메스(7 셀 범위 특수 공격)"	"대법관 바로메스(7 셀 범위 특수 공격)"	"Justice Baromes (7 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"80"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"7"	"3"	"false"	"18"	"0"	"0"	"5482"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10116"	"대법관 맥주 타스(5 셀 범위 특수 공격)"	"대법관 맥주 타스(5 셀 범위 특수 공격)"	"Supreme Court Beer Tas (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"2"	"false"	"18"	"0"	"0"	"5368"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10117"	"대법관 케이나(5 셀 범위 특수 공격)"	"대법관 케이나(5 셀 범위 특수 공격)"	"Justice Kayna (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"2"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10118"	"카즈드다크에르후(범위 쇼크 스탠)"	"카즈드다크에르후(범위 쇼크 스탠)"	"Kazudarkerhu (Range Shock Stan)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"6"	""	"BUFF"	"ALL"	""	""	"0"	"0"	"0"	"50"	"0"	"NONE"	"PROB"	"0"	"5"	"3"	"false"	"19"	"0"	"0"	"4434"	"0"	"0"	"0"	"0"	"280"	"none"	"NORMAL"
"10119"	"카즈드다크에르후파이타(6 셀 원거리 특수 공격)"	"카즈드다크에르후파이타(6 셀 원거리 특수 공격)"	"Kazdark Erhupaita (6 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"3"	"false"	"18"	"0"	"0"	"5561"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10120"	"카즈드다크에르후메이지(10 셀 원거리 특수 공격)"	"카즈드다크에르후메이지(10 셀 원거리 특수 공격)"	"Kazudarkerhumage (10 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"0"	"false"	"18"	"0"	"0"	"5524"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10121"	"카즈드다크에르후나이트(6 셀 원거리 특수 공격)"	"카즈드다크에르후나이트(6 셀 원거리 특수 공격)"	"Khazdarkerhunite (6 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"5631"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10122"	"카즈드다크에르후나이트(7 셀 특수 범위 공격)"	"카즈드다크에르후나이트(7 셀 특수 범위 공격)"	"Kazdarkerhunite (7 Cell Special Range Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"7"	"3"	"false"	"18"	"0"	"0"	"5637"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10123"	"카즈드다크에르후나이트(4 셀 범위 공격)"	"카즈드다크에르후나이트(4 셀 범위 공격)"	"Kazdarkerhunite (4 Cell Range Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"20"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"3"	"false"	"18"	"0"	"0"	"5633"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10124"	"오테(8 셀 원거리 특수 공격)"	"오테(8 셀 원거리 특수 공격)"	"Ote (8 Cell Long-Distance Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"20"	"10"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5445"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10125"	"테폰(5 셀 범위 특수 공격)"	"테폰(5 셀 범위 특수 공격)"	"Tephon (5 Cell Range Special Attack)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"20"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"2"	"false"	"18"	"0"	"0"	"5261"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10126"	"기르타스(사풍)"	"기르타스(사풍)"	"Girtas (Four Winds)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"250"	"10"	"15"	"0"	"0"	"NONE"	"ATTACK"	"0"	"15"	"3"	"false"	"25"	"0"	"0"	"5651"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10127"	"기르타스 양손 (어스퀘이크)"	"기르타스 양손 (어스퀘이크)"	"Girtas Two-Handed (Earthquake)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"250"	"10"	"20"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"15"	"false"	"18"	"0"	"0"	"5616"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10128"	"기르타스 아이스 호흡"	"기르타스 아이스 호흡"	"Girtas Ice Breathing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"150"	"10"	"20"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"3"	"false"	"12"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10129"	"기르타스(독무)"	"기르타스(독무)"	"Girtas (Solo Dance)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"250"	"10"	"20"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"15"	"true"	"19"	"0"	"0"	"5638"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10130"	"기르타스(블루 바리어)"	"기르타스(블루 바리어)"	"Girtas (Blue Barrier)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"8"	""	"NONE"	"ME"	""	""	"250"	"10"	"20"	"0"	"0"	"NONE"	"CHANGE"	"0"	"0"	"5"	"true"	"0"	"0"	"0"	"5626"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10135"	"하이리자드만(6 셀 원거리 특수 공격)"	"하이리자드만(6 셀 원거리 특수 공격)"	"High Lizardman (6 Cell Long Range Special Attack)"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"8"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"30"	"0"	"0"	"1606"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10137"	"맘보 킹(범위)"	"맘보 킹(범위)"	"Mambo King (Range)"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"4"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10142"	"켈베로스(불길)"	"켈베로스(불길)"	"Cerberus (Flame)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"NPC"	""	""	"10"	"8"	"5"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"2"	"2"	"false"	"30"	"0"	"0"	"954"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10152"	"인탱글"	"인탱글"	"Entangle"	"0"	"20"	"0"	"0"	"0"	"300"	"0"	"false"	"64"	""	"BUFF"	"ALL"	""	""	"0"	"0"	"0"	"33"	"30"	"EARTH"	"PROB"	"0"	"10"	"0"	"false"	"19"	"0"	"0"	"2250"	"0"	"0"	"711"	"0"	"280"	"none"	"NORMAL"
"10171"	"잊섬 크로울링크로 손원거리"	"잊섬 크로울링크로 손원거리"	"Forget About It And Use Crowlink To Get A Long Distance With Your Hands."	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"8"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"19"	"0"	"0"	"13324"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10209"	"드레이크 킹"	"드레이크 킹"	"Drake King"	"0"	"30"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"20"	"2"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"2"	"4"	"false"	"0"	"0"	"0"	"12123"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10499"	"(버프)사엘"	"(버프)사엘"	"(Buff) Sael"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"1800"	""	"BUFF"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"7680"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10500"	"대법관 바로메스 원거리"	"대법관 바로메스 원거리"	"Supreme Court Justice Baromes Ranged"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"10"	"5"	"5"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"6"	"0"	"false"	"30"	"0"	"0"	"16432"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10503"	"파푸리온 브레스"	"파푸리온 브레스"	"Papurion Breath"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"10"	"0"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"6"	"6"	"false"	"18"	"0"	"0"	"7877"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10504"	"파푸리온 고함"	"파푸리온 고함"	"Papurion Yells"	"0"	"120"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"150"	"10"	"50"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"15"	"15"	"false"	"19"	"0"	"0"	"7828"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"10505"	"파푸리온 발작"	"파푸리온 발작"	"Papurion Seizures"	"0"	"150"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"200"	"10"	"80"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"15"	"15"	"false"	"30"	"0"	"0"	"7874"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"11050"	"어둠의 감시관 미티어"	"어둠의 감시관 미티어"	"Dark Warden Meteor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"0"	"0"	"0"	"false"	"31"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"11056"	"헬 파이어"	"헬 파이어"	"Hellfire"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"Instant"	"NONE"	"ALL"	"All monsters within 4 cells"	"Deals physical damage to monsters in the surrounding 4 tiles."	"50"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"6"	"false"	"18"	"0"	"0"	"11660"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"11057"	"오르쿠스 헬 파이어 땅 흔들림"	"오르쿠스 헬 파이어 땅 흔들림"	"Orcus Hellfire Ground Tremors"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"245"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"12060"	"오우거 킹 도끼던지기"	"오우거 킹 도끼던지기"	"Ogre King Ax Throwing"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"WATER"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"12851"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"12061"	"오우거 킹 회오리"	"오우거 킹 회오리"	"Ogre King Whirlwind"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"3"	"false"	"30"	"0"	"0"	"12150"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"12062"	"미노킹 (광범위 마법)"	"미노킹 (광범위 마법)"	"Minoking (Wide Range Magic)"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"0"	"3"	"false"	"18"	"0"	"0"	"12123"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"12063"	"드레이크 킹 [ 범위 마법 ]"	"드레이크 킹 [ 범위 마법 ]"	"Drake King [Range Magic]"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"15"	"8"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"4"	"3"	"false"	"19"	"0"	"0"	"12123"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"12065"	"코카트리스 킹 눈빛"	"코카트리스 킹 눈빛"	"Cockatrice King Eyes"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"8"	"5"	"3"	"0"	"0"	"NONE"	"ATTACK"	"0"	"2"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
